Replicate Algorithm Instance Group Result
1 7 59 12 496.766
1 7 60 12 473.804
1 7 61 13 2678.23
1 7 62 13 2678.23
1 7 63 13 2446.71
1 7 64 13 2438.61
1 7 65 13 3299.25
1 7 66 14 720.061
1 7 67 14 751.445
1 7 68 14 684.256
1 7 69 14 828.752
1 7 70 14 936.902
1 7 71 15 720.061
1 7 72 15 743.476
1 7 73 15 782.706
1 7 74 15 904.789
1 7 75 15 1032.84
1 7 76 16 491.539
1 7 77 16 452.441
1 7 78 16 495.162
1 7 79 16 553.459
1 7 80 16 639.821
1 7 81 17 505.121
1 7 82 17 557.999
1 7 83 17 593.376
1 7 84 17 528.496
1 7 85 17 664.317
1 7 86 18 862.619
1 7 87 18 818.341
1 7 88 18 1077.91
1 7 89 18 1125.54
1 7 90 18 988.721
1 7 91 19 621.786
1 7 92 19 826.142
1 7 93 19 699.569
1 7 94 19 764.636
1 7 95 19 865.131
1 7 96 20 289.036
1 7 97 20 330.415
1 7 98 20 401.229
1 7 99 20 383.491
1 7 100 20 485.74
1 7 101 21 808.567
1 7 102 21 799.261
1 7 103 21 887.623
1 7 104 21 969.145
1 7 105 21 1047.42
1 7 106 22 778.431
1 7 107 22 778.431
1 7 108 22 971.388
1 7 109 22 1021
1 7 110 22 1274.59
1 7 111 23 754.463
1 7 112 23 842.456
1 7 113 23 939.63
1 7 114 23 1037.06
1 7 115 23 997.024
1 7 116 24 725.455
1 7 117 24 829.681
1 7 118 24 985.374
1 7 119 24 868.939
1 7 120 24 1140.47
1 7 121 25 921.853
1 7 122 25 1067.91
1 7 123 25 1103.8
1 7 124 25 1228.26
1 7 125 25 1325.75
1 7 126 26 905.653
1 7 127 26 1049.26
1 7 128 26 1160.84
1 7 129 26 1276.13
1 7 130 26 1443.43
1 7 131 27 957.536
1 7 132 27 1074.72
1 7 133 27 972.499
1 7 134 27 1255.81
1 7 135 27 1387.12
1 7 136 28 1010.42
1 7 137 28 1260.62
1 7 138 28 1340.77
1 7 139 28 1631.47
1 7 140 28 1991.1
1 7 141 29 1115.8
1 7 142 29 1349.81
1 7 143 29 1592.64
1 7 144 29 1529.34
1 7 145 29 2113.7
1 7 146 30 1109.79
1 7 147 30 1250.93
1 7 148 30 1519.45
1 7 149 30 1516.63
1 7 150 30 1640.2
1 7 151 31 1442.86
1 7 152 31 1511.22
1 7 153 31 1639.02
1 7 154 31 1995.28
1 7 155 31 2377.16
1 7 156 32 1418.41
1 7 157 32 1478.84
1 7 158 32 1692.33
1 7 159 32 2019.72
1 7 160 32 2108.42
1 7 161 33 1313.11
1 7 162 33 1403.59
1 7 163 33 1701.42
1 7 164 33 2037.94
1 7 165 33 2178.22
1 7 166 34 617.344
1 7 167 34 698.551
1 7 168 34 815.178
1 7 169 34 898.034
1 7 170 34 994.033
1 7 171 35 765.319
1 7 172 35 905.07
1 7 173 35 1000.88
1 7 174 35 1145.27
1 7 175 35 1405.24
1 7 176 36 681.366
1 7 177 36 811.854
1 7 178 36 1012.5
1 7 179 36 1035
1 7 180 36 1333.8
2 1 1 1 219.454
2 1 2 1 219.454
2 1 3 1 220.994
2 1 4 1 242.075
2 1 5 1 239.476
2 1 6 2 220.994
2 1 7 2 220.746
2 1 8 2 219.454
2 1 9 2 244.537
2 1 10 2 239.476
2 1 11 3 256.644
2 1 12 3 256.644
2 1 13 3 283.864
2 1 14 3 256.644
2 1 15 3 296.703
2 1 16 4 273.788
2 1 17 4 265.708
2 1 18 4 281.604
2 1 19 4 289.395
2 1 20 4 282.246
2 1 21 5 297.202
2 1 22 5 288.487
2 1 23 5 330.441
2 1 24 5 323.792
2 1 25 5 303.606
2 1 26 6 286.436
2 1 27 6 313.675
2 1 28 6 303.03
2 1 29 6 326.368
2 1 30 6 334.177
2 1 31 7 507.995
2 1 32 7 515.695
2 1 33 7 503.069
2 1 34 7 531.874
2 1 35 7 527.028
2 1 36 8 506.995
2 1 37 8 507.995
2 1 38 8 547.314
2 1 39 8 529.037
2 1 40 8 543.456
2 1 41 9 383.982
2 1 42 9 367.754
2 1 43 9 382.108
2 1 44 9 437.954
2 1 45 9 397.837
2 1 46 10 443.008
2 1 47 10 436.164
2 1 48 10 435.092
2 1 49 10 549.735
2 1 50 10 603.457
2 1 51 11 426.361
2 1 52 11 458.12
2 1 53 11 463.185
2 1 54 11 558.724
2 1 55 11 652.111
2 1 56 12 356.989
2 1 57 12 338.401
2 1 58 12 356.907
2 1 59 12 379.225
2 1 60 12 381.533
2 1 61 13 2111.88
2 1 62 13 2062.92
2 1 63 13 2147.25
2 1 64 13 2241.55
2 1 65 13 2537.68
2 1 66 14 623.161
2 1 67 14 639.516
2 1 68 14 609.189
2 1 69 14 773.253
2 1 70 14 786.75
2 1 71 15 600.449
2 1 72 15 635.363
2 1 73 15 751.206
2 1 74 15 744.567
2 1 75 15 614.673
2 1 76 16 406.956
2 1 77 16 425.158
2 1 78 16 449.368
2 1 79 16 443.083
2 1 80 16 494.352
2 1 81 17 428.745
2 1 82 17 431.271
2 1 83 17 481.411
2 1 84 17 458.865
2 1 85 17 540.864
2 1 86 18 791.689
2 1 87 18 818.341
2 1 88 18 825.401
2 1 89 18 846.648
2 1 90 18 886.672
2 1 91 19 482.242
2 1 92 19 562.959
2 1 93 19 569.862
2 1 94 19 573.342
2 1 95 19 608.34
2 1 96 20 289.636
2 1 97 20 328.386
2 1 98 20 346.949
2 1 99 20 383.491
2 1 100 20 415.481
2 1 101 21 686.599
2 1 102 21 732.088
2 1 103 21 821.914
2 1 104 21 888.876
2 1 105 21 830.093
2 1 106 22 754.463
2 1 107 22 767.157
2 1 108 22 796.251
2 1 109 22 873.573
2 1 110 22 915.556
2 1 111 23 667.182
2 1 112 23 762.048
2 1 113 23 776.98
2 1 114 23 813.494
2 1 115 23 903.255
2 1 116 24 725.455
2 1 117 24 786.255
2 1 118 24 782.289
2 1 119 24 868.939
2 1 120 24 830.727
2 1 121 25 915.744
2 1 122 25 943.379
2 1 123 25 987.898
2 1 124 25 1101.27
2 1 125 25 1126.43
2 1 126 26 828.235
2 1 127 26 806.973
2 1 128 26 936.88
2 1 129 26 1102.05
2 1 130 26 1121.76
2 1 131 27 899.932
2 1 132 27 956.12
2 1 133 27 972.499
2 1 134 27 1074.71
2 1 135 27 1190.86
2 1 136 28 924.729
2 1 137 28 1205.57
2 1 138 28 1203.34
2 1 139 28 1631.47
2 1 140 28 1991.1
2 1 141 29 1115.8
2 1 142 29 1349.81
2 1 143 29 1458.41
2 1 144 29 1642.87
2 1 145 29 1881.22
2 1 146 30 1098.73
2 1 147 30 1250.93
2 1 148 30 1292.14
2 1 149 30 1399.8
2 1 150 30 1540.88
2 1 151 31 1316.4
2 1 152 31 1511.22
2 1 153 31 1535.21
2 1 154 31 1757
2 1 155 31 1992.87
2 1 156 32 1327.78
2 1 157 32 1478.84
2 1 158 32 1536.42
2 1 159 32 1809.16
2 1 160 32 1850.96
2 1 161 33 1313.11
2 1 162 33 1403.59
2 1 163 33 1641.01
2 1 164 33 1851.03
2 1 165 33 1990.05
2 1 166 34 574.769
2 1 167 34 692.591
2 1 168 34 815.178
2 1 169 34 898.634
2 1 170 34 899.073
2 1 171 35 759.179
2 1 172 35 848.45
2 1 173 35 998.182
2 1 174 35 1033.74
2 1 175 35 1235.35
2 1 176 36 655.438
2 1 177 36 811.854
2 1 178 36 968.65
2 1 179 36 1056.79
2 1 180 36 1301.56
2 2 1 1 219.454
2 2 2 1 219.454
2 2 3 1 219.454
2 2 4 1 238.671
2 2 5 1 239.476
2 2 6 2 219.454
2 2 7 2 219.454
2 2 8 2 219.454
2 2 9 2 238.671
2 2 10 2 238.671
2 2 11 3 256.644
2 2 12 3 259.024
2 2 13 3 281.483
2 2 14 3 279.413
2 2 15 3 281.404
2 2 16 4 256.644
2 2 17 4 256.644
2 2 18 4 281.604
2 2 19 4 280.68
2 2 20 4 282.246
2 2 21 5 283.165
2 2 22 5 285.452
2 2 23 5 304.177
2 2 24 5 298.76
2 2 25 5 298.033
2 2 26 6 286.643
2 2 27 6 299.881
2 2 28 6 291.296
2 2 29 6 314.746
2 2 30 6 337.421
2 2 31 7 485.524
2 2 32 7 499.912
2 2 33 7 515.993
2 2 34 7 529.254
2 2 35 7 521.522
2 2 36 8 489.553
2 2 37 8 493.09
2 2 38 8 503.069
2 2 39 8 522.346
2 2 40 8 505.792
2 2 41 9 383.982
2 2 42 9 343.665
2 2 43 9 382.108
2 2 44 9 340.713
2 2 45 9 401.517
2 2 46 10 443.008
2 2 47 10 435.563
2 2 48 10 454.089
2 2 49 10 555.193
2 2 50 10 599.936
2 2 51 11 443.008
2 2 52 11 454.03
2 2 53 11 462.863
2 2 54 11 544.618
2 2 55 11 616.834
2 2 56 12 339.666
2 2 57 12 342.339
2 2 58 12 352.527
2 2 59 12 365.349
2 2 60 12 402.111
2 2 61 13 2072.5
2 2 62 13 2046.54
2 2 63 13 2057.77
2 2 64 13 2133.39
2 2 65 13 2262.17
2 2 66 14 590.736
2 2 67 14 591.519
2 2 68 14 574.456
2 2 69 14 733.631
2 2 70 14 755.851
2 2 71 15 587.573
2 2 72 15 583.651
2 2 73 15 664.523
2 2 74 15 719.853
2 2 75 15 865.448
2 2 76 16 390.713
2 2 77 16 415.145
2 2 78 16 417.71
2 2 79 16 453.465
2 2 80 16 465.748
2 2 81 17 389.154
2 2 82 17 435.516
2 2 83 17 445.631
2 2 84 17 466.648
2 2 85 17 485.947
2 2 86 18 804.539
2 2 87 18 776.734
2 2 88 18 813.798
2 2 89 18 796.229
2 2 90 18 808.744
2 2 91 19 488.033
2 2 92 19 514.504
2 2 93 19 504.782
2 2 94 19 551.937
2 2 95 19 575.049
2 2 96 20 254.619
2 2 97 20 291.413
2 2 98 20 335.647
2 2 99 20 351.065
2 2 100 20 413.993
2 2 101 21 673.694
2 2 102 21 731.268
2 2 103 21 750.779
2 2 104 21 821.575
2 2 105 21 823.762
2 2 106 22 754.463
2 2 107 22 693.722
2 2 108 22 755.108
2 2 109 22 815.383
2 2 110 22 828.688
2 2 111 23 658.776
2 2 112 23 709.684
2 2 113 23 751.441
2 2 114 23 735.721
2 2 115 23 822.736
2 2 116 24 666.383
2 2 117 24 727.785
2 2 118 24 746.465
2 2 119 24 820.703
2 2 120 24 817.043
2 2 121 25 921.853
2 2 122 25 919.645
2 2 123 25 906.169
2 2 124 25 988.728
2 2 125 25 1059.96
2 2 126 26 777.233
2 2 127 26 773.813
2 2 128 26 917.258
2 2 129 26 1276.13
2 2 130 26 1024.58
2 2 131 27 871.066
2 2 132 27 881.409
2 2 133 27 948.975
2 2 134 27 1000.12
2 2 135 27 1116.11
2 2 136 28 916.166
2 2 137 28 1171.63
2 2 138 28 1149.51
2 2 139 28 1506.08
2 2 140 28 1895.81
2 2 141 29 1115.8
2 2 142 29 1349.81
2 2 143 29 1395.65
2 2 144 29 1544.32
2 2 145 29 2422.83
2 2 146 30 1109.79
2 2 147 30 1137.39
2 2 148 30 1241.33
2 2 149 30 1292.07
2 2 150 30 1408.33
2 2 151 31 1288.56
2 2 152 31 1425.52
2 2 153 31 1464
2 2 154 31 1995.28
2 2 155 31 1881.21
2 2 156 32 1238.33
2 2 157 32 1355.76
2 2 158 32 1482.97
2 2 159 32 1773.5
2 2 160 32 1845.59
2 2 161 33 1284.02
2 2 162 33 1349
2 2 163 33 1580.84
2 2 164 33 1631.11
2 2 165 33 1792.91
2 2 166 34 558.942
2 2 167 34 698.551
2 2 168 34 786.317
2 2 169 34 822.601
2 2 170 34 893.67
2 2 171 35 749.587
2 2 172 35 854.961
2 2 173 35 992.556
2 2 174 35 1074.35
2 2 175 35 1221.66
2 2 176 36 648.264
2 2 177 36 808.904
2 2 178 36 968.311
2 2 179 36 1039.23
2 2 180 36 1301.56
2 3 1 1 222.916
2 3 2 1 227.226
2 3 3 1 229.31
2 3 4 1 238.755
2 3 5 1 250.162
2 3 6 2 229.029
2 3 7 2 220.994
2 3 8 2 229.86
2 3 9 2 255.872
2 3 10 2 241.305
2 3 11 3 284.53
2 3 12 3 287.59
2 3 13 3 286.85
2 3 14 3 279.695
2 3 15 3 357.593
2 3 16 4 259.267
2 3 17 4 287.256
2 3 18 4 319.94
2 3 19 4 281.604
2 3 20 4 318.318
2 3 21 5 310.388
2 3 22 5 295.787
2 3 23 5 300.721
2 3 24 5 317.637
2 3 25 5 328.291
2 3 26 6 288.487
2 3 27 6 327.965
2 3 28 6 333.845
2 3 29 6 329.73
2 3 30 6 355.313
2 3 31 7 507.995
2 3 32 7 576.854
2 3 33 7 533.074
2 3 34 7 592.509
2 3 35 7 608.487
2 3 36 8 507.995
2 3 37 8 507.995
2 3 38 8 554.273
2 3 39 8 616.957
2 3 40 8 546.957
2 3 41 9 335.147
2 3 42 9 341.389
2 3 43 9 377.494
2 3 44 9 437.954
2 3 45 9 448.104
2 3 46 10 443.008
2 3 47 10 570.833
2 3 48 10 507.936
2 3 49 10 534.918
2 3 50 10 618.355
2 3 51 11 443.008
2 3 52 11 491.885
2 3 53 11 525.352
2 3 54 11 584.147
2 3 55 11 656.702
2 3 56 12 350.724
2 3 57 12 414.024
2 3 58 12 370.493
2 3 59 12 362.607
2 3 60 12 399.242
2 3 61 13 2282.14
2 3 62 13 2159.34
2 3 63 13 2271.45
2 3 64 13 2324.86
2 3 65 13 2367.93
2 3 66 14 614.982
2 3 67 14 654.145
2 3 68 14 636.632
2 3 69 14 745.174
2 3 70 14 758.299
2 3 71 15 581.771
2 3 72 15 614.395
2 3 73 15 681.955
2 3 74 15 790.299
2 3 75 15 924.154
2 3 76 16 407.956
2 3 77 16 452.441
2 3 78 16 428.033
2 3 79 16 476.276
2 3 80 16 497.452
2 3 81 17 447.851
2 3 82 17 442.137
2 3 83 17 486.955
2 3 84 17 469.069
2 3 85 17 552.826
2 3 86 18 814.666
2 3 87 18 818.341
2 3 88 18 894.602
2 3 89 18 870.285
2 3 90 18 907.239
2 3 91 19 549.838
2 3 92 19 554.91
2 3 93 19 617.794
2 3 94 19 582.711
2 3 95 19 667.189
2 3 96 20 283.681
2 3 97 20 305.423
2 3 98 20 357.59
2 3 99 20 383.491
2 3 100 20 400.333
2 3 101 21 699.407
2 3 102 21 799.261
2 3 103 21 853.462
2 3 104 21 805.098
2 3 105 21 873.491
2 3 106 22 754.463
2 3 107 22 778.431
2 3 108 22 955.058
2 3 109 22 974.627
2 3 110 22 951.66
2 3 111 23 732.278
2 3 112 23 793.796
2 3 113 23 837.687
2 3 114 23 910.326
2 3 115 23 904.988
2 3 116 24 725.455
2 3 117 24 823.121
2 3 118 24 861.951
2 3 119 24 868.939
2 3 120 24 953.141
2 3 121 25 921.853
2 3 122 25 1029.61
2 3 123 25 1049.63
2 3 124 25 1101.27
2 3 125 25 1229.11
2 3 126 26 850.947
2 3 127 26 952.034
2 3 128 26 1034.53
2 3 129 26 1276.13
2 3 130 26 1443.43
2 3 131 27 957.536
2 3 132 27 885.549
2 3 133 27 972.499
2 3 134 27 1122.65
2 3 135 27 1206.47
2 3 136 28 1010.42
2 3 137 28 1241.89
2 3 138 28 1516.62
2 3 139 28 1631.47
2 3 140 28 1991.1
2 3 141 29 1115.8
2 3 142 29 1349.81
2 3 143 29 1592.64
2 3 144 29 1647.54
2 3 145 29 1866.3
2 3 146 30 1085.35
2 3 147 30 1250.93
2 3 148 30 1374.2
2 3 149 30 1370.197
2 3 150 30 1573.34
2 3 151 31 1404.89
2 3 152 31 1511.22
2 3 153 31 1639.02
2 3 154 31 1995.28
2 3 155 31 2206.43
2 3 156 32 1418.41
2 3 157 32 1478.84
2 3 158 32 1692.33
2 3 159 32 1900.49
2 3 160 32 2108.42
2 3 161 33 1313.11
2 3 162 33 1403.59
2 3 163 33 1628.87
2 3 164 33 1942.45
2 3 165 33 2124.82
2 3 166 34 617.344
2 3 167 34 698.551
2 3 168 34 815.178
2 3 169 34 898.034
2 3 170 34 999.452
2 3 171 35 765.319
2 3 172 35 858.797
2 3 173 35 1068.26
2 3 174 35 1145.27
2 3 175 35 1301.53
2 3 176 36 681.366
2 3 177 36 811.854
2 3 178 36 1012.5
2 3 179 36 1037.62
2 3 180 36 1333.8
2 4 1 1 220.994
2 4 2 1 220.746
2 4 3 1 234.411
2 4 4 1 281.355
2 4 5 1 256.103
2 4 6 2 220.746
2 4 7 2 229.31
2 4 8 2 229.31
2 4 9 2 268.173
2 4 10 2 250.993
2 4 11 3 261.528
2 4 12 3 305.878
2 4 13 3 302.102
2 4 14 3 319.003
2 4 15 3 311.238
2 4 16 4 305.878
2 4 17 4 290.401
2 4 18 4 310.333
2 4 19 4 299.618
2 4 20 4 302.837
2 4 21 5 297.202
2 4 22 5 297.202
2 4 23 5 313.652
2 4 24 5 346.376
2 4 25 5 381.832
2 4 26 6 297.202
2 4 27 6 316.727
2 4 28 6 322.006
2 4 29 6 323.782
2 4 30 6 343.3
2 4 31 7 507.995
2 4 32 7 537.389
2 4 33 7 552.156
2 4 34 7 566.941
2 4 35 7 608.487
2 4 36 8 507.995
2 4 37 8 507.995
2 4 38 8 556.18
2 4 39 8 551.113
2 4 40 8 550.575
2 4 41 9 349.918
2 4 42 9 442.342
2 4 43 9 358.022
2 4 44 9 368.638
2 4 45 9 414.328
2 4 46 10 443.008
2 4 47 10 570.833
2 4 48 10 432.697
2 4 49 10 550.889
2 4 50 10 618.355
2 4 51 11 443.008
2 4 52 11 474.601
2 4 53 11 528.559
2 4 54 11 619.596
2 4 55 11 656.702
2 4 56 12 385.938
2 4 57 12 383.103
2 4 58 12 370.493
2 4 59 12 396.599
2 4 60 12 412.635
2 4 61 13 2317.86
2 4 62 13 2363.35
2 4 63 13 2142.13
2 4 64 13 2492.4
2 4 65 13 2419.84
2 4 66 14 674.46
2 4 67 14 656.659
2 4 68 14 684.256
2 4 69 14 772.331
2 4 70 14 802.547
2 4 71 15 628.352
2 4 72 15 677.388
2 4 73 15 782.706
2 4 74 15 815.173
2 4 75 15 938.224
2 4 76 16 413.11
2 4 77 16 452.441
2 4 78 16 450.735
2 4 79 16 473.41
2 4 80 16 535.84
2 4 81 17 405.532
2 4 82 17 557.999
2 4 83 17 502.839
2 4 84 17 465.386
2 4 85 17 543.379
2 4 86 18 749.878
2 4 87 18 799.005
2 4 88 18 841.972
2 4 89 18 915.428
2 4 90 18 892.452
2 4 91 19 596.148
2 4 92 19 558.461
2 4 93 19 605.161
2 4 94 19 647.332
2 4 95 19 731.08
2 4 96 20 259.359
2 4 97 20 339.175
2 4 98 20 341.123
2 4 99 20 378.217
2 4 100 20 479.498
2 4 101 21 713.388
2 4 102 21 799.261
2 4 103 21 845.343
2 4 104 21 816.452
2 4 105 21 981.124
2 4 106 22 778.431
2 4 107 22 778.431
2 4 108 22 928.361
2 4 109 22 873.878
2 4 110 22 915.478
2 4 111 23 719.865
2 4 112 23 819.139
2 4 113 23 939.63
2 4 114 23 912.128
2 4 115 23 991.077
2 4 116 24 725.455
2 4 117 24 829.681
2 4 118 24 985.374
2 4 119 24 868.939
2 4 120 24 909.491
2 4 121 25 921.853
2 4 122 25 980.633
2 4 123 25 1103.8
2 4 124 25 1172.05
2 4 125 25 1167.76
2 4 126 26 778.205
2 4 127 26 1049.26
2 4 128 26 1016.3
2 4 129 26 1176.62
2 4 130 26 1263.09
2 4 131 27 940.938
2 4 132 27 1050.99
2 4 133 27 972.499
2 4 134 27 1199.7
2 4 135 27 1229.09
2 4 136 28 990.065
2 4 137 28 1260.62
2 4 138 28 1516.62
2 4 139 28 1631.47
2 4 140 28 1991.1
2 4 141 29 1115.8
2 4 142 29 1349.81
2 4 143 29 1570.73
2 4 144 29 1647.54
2 4 145 29 2109.07
2 4 146 30 1109.79
2 4 147 30 1250.93
2 4 148 30 1376.98
2 4 149 30 1373.64
2 4 150 30 1526.31
2 4 151 31 1442.86
2 4 152 31 1511.22
2 4 153 31 1639.02
2 4 154 31 1995.28
2 4 155 31 2158.25
2 4 156 32 1418.41
2 4 157 32 1478.84
2 4 158 32 1692.33
2 4 159 32 1894.98
2 4 160 32 2101.1
2 4 161 33 1313.11
2 4 162 33 1403.59
2 4 163 33 1701.42
2 4 164 33 1859.24
2 4 165 33 1961.53
2 4 166 34 617.344
2 4 167 34 698.551
2 4 168 34 815.178
2 4 169 34 898.034
2 4 170 34 992.5
2 4 171 35 765.319
2 4 172 35 871.901
2 4 173 35 998.182
2 4 174 35 1033.74
2 4 175 35 1300.84
2 4 176 36 681.366
2 4 177 36 811.854
2 4 178 36 1012.5
2 4 179 36 1092
2 4 180 36 1301.56
2 5 1 1 229.31
2 5 2 1 222.916
2 5 3 1 229.31
2 5 4 1 238.349
2 5 5 1 288.664
2 5 6 2 220.994
2 5 7 2 220.994
2 5 8 2 224.473
2 5 9 2 253.954
2 5 10 2 249.623
2 5 11 3 272.697
2 5 12 3 272.697
2 5 13 3 332.423
2 5 14 3 309.627
2 5 15 3 289.23
2 5 16 4 284.212
2 5 17 4 272.697
2 5 18 4 374.624
2 5 19 4 304.031
2 5 20 4 313.054
2 5 21 5 297.202
2 5 22 5 297.202
2 5 23 5 314.505
2 5 24 5 375.601
2 5 25 5 371.033
2 5 26 6 297.202
2 5 27 6 327.965
2 5 28 6 326.236
2 5 29 6 345.092
2 5 30 6 307.909
2 5 31 7 507.995
2 5 32 7 576.854
2 5 33 7 617.118
2 5 34 7 592.509
2 5 35 7 608.487
2 5 36 8 507.995
2 5 37 8 507.995
2 5 38 8 550.675
2 5 39 8 572.059
2 5 40 8 589.219
2 5 41 9 336.562
2 5 42 9 442.342
2 5 43 9 403.273
2 5 44 9 392.15
2 5 45 9 531.898
2 5 46 10 443.008
2 5 47 10 570.833
2 5 48 10 523.214
2 5 49 10 578.893
2 5 50 10 624.691
2 5 51 11 443.008
2 5 52 11 483.913
2 5 53 11 488.609
2 5 54 11 620.614
2 5 55 11 671.95
2 5 56 12 327.054
2 5 57 12 413.204
2 5 58 12 380.459
2 5 59 12 391.389
2 5 60 12 403.473
2 5 61 13 2253.79
2 5 62 13 2292.29
2 5 63 13 2300.04
2 5 64 13 2481.14
2 5 65 13 2327.84
2 5 66 14 612.08
2 5 67 14 623.84
2 5 68 14 636.632
2 5 69 14 771.48
2 5 70 14 810.031
2 5 71 15 635.114
2 5 72 15 748.741
2 5 73 15 782.706
2 5 74 15 779.15
2 5 75 15 987.615
2 5 76 16 406.968
2 5 77 16 441.262
2 5 78 16 414.235
2 5 79 16 530.226
2 5 80 16 479.344
2 5 81 17 450.494
2 5 82 17 505.181
2 5 83 17 593.376
2 5 84 17 511.24
2 5 85 17 538.782
2 5 86 18 818.456
2 5 87 18 818.341
2 5 88 18 801.087
2 5 89 18 873.485
2 5 90 18 889.112
2 5 91 19 520.002
2 5 92 19 580.4
2 5 93 19 699.569
2 5 94 19 584.953
2 5 95 19 635.506
2 5 96 20 289.036
2 5 97 20 319.766
2 5 98 20 341.733
2 5 99 20 383.491
2 5 100 20 485.74
2 5 101 21 764.315
2 5 102 21 701.933
2 5 103 21 887.623
2 5 104 21 838.915
2 5 105 21 904.517
2 5 106 22 724.022
2 5 107 22 770.193
2 5 108 22 841.705
2 5 109 22 872.096
2 5 110 22 998.984
2 5 111 23 734.871
2 5 112 23 741.345
2 5 113 23 783.739
2 5 114 23 991.839
2 5 115 23 933.676
2 5 116 24 725.455
2 5 117 24 773.139
2 5 118 24 791.489
2 5 119 24 868.939
2 5 120 24 847.864
2 5 121 25 921.853
2 5 122 25 972.117
2 5 123 25 1103.8
2 5 124 25 1166.51
2 5 125 25 1168.27
2 5 126 26 760.804
2 5 127 26 784.88
2 5 128 26 947.98
2 5 129 26 1276.13
2 5 130 26 1443.43
2 5 131 27 957.536
2 5 132 27 901.188
2 5 133 27 972.499
2 5 134 27 1116.03
2 5 135 27 1483.83
2 5 136 28 994.813
2 5 137 28 1260.62
2 5 138 28 1340.77
2 5 139 28 1631.47
2 5 140 28 1991.1
2 5 141 29 1115.8
2 5 142 29 1349.81
2 5 143 29 1456.49
2 5 144 29 1572.37
2 5 145 29 1866.3
2 5 146 30 1081.98
2 5 147 30 1250.93
2 5 148 30 1493.01
2 5 149 30 1415.24
2 5 150 30 1422.58
2 5 151 31 1290.21
2 5 152 31 1459.79
2 5 153 31 1575.21
2 5 154 31 1753.14
2 5 155 31 2071.13
2 5 156 32 1388.52
2 5 157 32 1478.84
2 5 158 32 1474.64
2 5 159 32 1880.42
2 5 160 32 1826.79
2 5 161 33 1313.11
2 5 162 33 1403.59
2 5 163 33 1701.42
2 5 164 33 1802.81
2 5 165 33 1918.25
2 5 166 34 617.344
2 5 167 34 698.551
2 5 168 34 747.452
2 5 169 34 892.034
2 5 170 34 899.073
2 5 171 35 765.319
2 5 172 35 825.701
2 5 173 35 1068.26
2 5 174 35 1033.74
2 5 175 35 1239.87
2 5 176 36 641.682
2 5 177 36 811.854
2 5 178 36 1008.78
2 5 179 36 1056.79
2 5 180 36 1301.56
2 6 1 1 220.746
2 6 2 1 219.454
2 6 3 1 220.994
2 6 4 1 240.211
2 6 5 1 247.205
2 6 6 2 220.746
2 6 7 2 229.31
2 6 8 2 222.916
2 6 9 2 242.845
2 6 10 2 242.597
2 6 11 3 271.646
2 6 12 3 272.697
2 6 13 3 319.173
2 6 14 3 288.924
2 6 15 3 294.08
2 6 16 4 256.644
2 6 17 4 265.385
2 6 18 4 281.604
2 6 19 4 291.993
2 6 20 4 294.212
2 6 21 5 297.202
2 6 22 5 297.202
2 6 23 5 328.255
2 6 24 5 370.538
2 6 25 5 298.033
2 6 26 6 279.853
2 6 27 6 309.856
2 6 28 6 306.342
2 6 29 6 316.179
2 6 30 6 347.24
2 6 31 7 498.643
2 6 32 7 576.854
2 6 33 7 504.869
2 6 34 7 508.202
2 6 35 7 608.487
2 6 36 8 507.995
2 6 37 8 507.995
2 6 38 8 608.963
2 6 39 8 616.957
2 6 40 8 619.82
2 6 41 9 336.211
2 6 42 9 372.162
2 6 43 9 362.917
2 6 44 9 437.954
2 6 45 9 409.884
2 6 46 10 443.008
2 6 47 10 436.21
2 6 48 10 492.653
2 6 49 10 540.458
2 6 50 10 589.78
2 6 51 11 443.008
2 6 52 11 449.907
2 6 53 11 486.657
2 6 54 11 513.709
2 6 55 11 644.524
2 6 56 12 333.715
2 6 57 12 361.305
2 6 58 12 366.448
2 6 59 12 378.588
2 6 60 12 430.524
2 6 61 13 2205.07
2 6 62 13 2094.06
2 6 63 13 2243.59
2 6 64 13 2413.98
2 6 65 13 2390.82
2 6 66 14 628.262
2 6 67 14 604.747
2 6 68 14 632.936
2 6 69 14 761.773
2 6 70 14 799.246
2 6 71 15 711.916
2 6 72 15 642.985
2 6 73 15 708.982
2 6 74 15 788.736
2 6 75 15 898.138
2 6 76 16 391.217
2 6 77 16 452.441
2 6 78 16 420.088
2 6 79 16 467.048
2 6 80 16 479.004
2 6 81 17 420.311
2 6 82 17 519.435
2 6 83 17 440.805
2 6 84 17 501.639
2 6 85 17 458.597
2 6 86 18 784.153
2 6 87 18 818.341
2 6 88 18 828.621
2 6 89 18 851.492
2 6 90 18 818.341
2 6 91 19 505.525
2 6 92 19 501.416
2 6 93 19 632.211
2 6 94 19 587.663
2 6 95 19 602.345
2 6 96 20 282.698
2 6 97 20 316.407
2 6 98 20 348.923
2 6 99 20 349.89
2 6 100 20 421.565
2 6 101 21 734.796
2 6 102 21 777.626
2 6 103 21 767.347
2 6 104 21 784.046
2 6 105 21 849.912
2 6 106 22 754.463
2 6 107 22 756.372
2 6 108 22 768.38
2 6 109 22 839.392
2 6 110 22 951.731
2 6 111 23 713.987
2 6 112 23 724.835
2 6 113 23 787.127
2 6 114 23 788.055
2 6 115 23 818.623
2 6 116 24 661.43
2 6 117 24 756.072
2 6 118 24 820.415
2 6 119 24 868.939
